date,text
2025-08-01 17:42:21+00:00,مطلوب حمص وسيرج مقابل طحين
2025-08-01 17:40:42+00:00,"مطلوب  غاز......... الشمال او الوسطي 

....
.."
2025-08-01 17:39:43+00:00,"مطلوب خيمة قبة جديدة 
المكان خانيونس"
2025-08-01 17:32:27+00:00,مطلوب الي في الصورة في دير البلح
2025-08-01 17:27:08+00:00,"فش ابن حلال يخدمنا
مطلوب رصيد مقابل بنك ضروري جدا 👍"
2025-08-01 17:26:27+00:00,"مطلوب كاش مقابل بنكي 
خانيونس"
2025-08-01 17:22:31+00:00,"مطلوب كاش مقابل بنكي 
خانيونس"
2025-08-01 17:21:41+00:00,مطلوب ميزان للبيع
2025-08-01 17:21:34+00:00,مطلوب ابر فيتامين د بنكي ( غزة)
2025-08-01 17:08:29+00:00,مطلوب فوها له كتسار نفس الي في صورة
2025-08-01 17:08:08+00:00,"مطلوب كاش مقابل بنكي 
خانيونس"
2025-08-01 17:02:23+00:00,مطلوب ايفون ١١
2025-08-01 17:00:37+00:00,مطلوب ايفون ١١
2025-08-01 16:40:30+00:00,مطلوب انفيرتر نص كيلو التواصل خاص
2025-08-01 16:37:01+00:00,مطلوب حليب نمرة 1 أو 2الشيخ رضوان
2025-08-01 16:31:48+00:00,مطلوب ايفون 11او xrاوxs max
2025-08-01 16:30:50+00:00,مطلوب حليب نمرة 1 أو 2الشيخ رضوان
2025-08-01 16:30:11+00:00,مطلوب كيس طحين دفع كاش او تطبيق
2025-08-01 16:29:34+00:00,مطلوب طحين رز سيرج عدس حمص معكرونة تطبيق
2025-08-01 16:26:32+00:00,مطلوب حليب نمرة 1 أو 2الشيخ رضوان
2025-08-01 16:26:17+00:00,مطلوب usdt مقابل كاش ب180 مكان غزة
2025-08-01 16:24:00+00:00,مطلوب حليب نمرة 1 أو 2الشيخ رضوان
2025-08-01 16:23:57+00:00,"مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق"
2025-08-01 16:21:47+00:00,بسكليت للبيع تواصل خاص نصيرات مطلوب 250
2025-08-01 16:20:03+00:00,مطلوب حليب نمرة 1 أو 2الشيخ رضوان
2025-08-01 16:17:04+00:00,مطلوب كشاف راس
2025-08-01 16:15:28+00:00,مطلوب حليب نمرة 1 أو 2الشيخ رضوان
2025-08-01 16:15:04+00:00,مطلوب علب لحمة اضاحي، غزة
2025-08-01 16:12:14+00:00,مطلوب طحين تطبيق
2025-08-01 16:11:48+00:00,مطلوب طحين تطبيق كمان 🥲
2025-08-01 16:11:37+00:00,مطلوب جوال بحدود 2500
2025-08-01 16:10:54+00:00,مطلوب طحين تطبيق كمان 🥲
2025-08-01 16:10:43+00:00,مطلوب 20 علبة منهم تطبيق دير البلح دوار البركة
2025-08-01 16:01:25+00:00,مطلوب 20 علبة منهم تطبيق دير البلح دوار البركة
2025-08-01 16:01:06+00:00,"مطلوب الواح طاقةة 
بحالة الجديد او فيه كسر بشتريه

كاش او تطبيق
المتوفر عنده يتواصل ع الرسائل و جوال
0597054091"
2025-08-01 16:00:26+00:00,مطلوب سكر مقابله طحين
2025-08-01 15:57:05+00:00,مطلوب طحين و مواد تموينية عالتطبيق
2025-08-01 15:55:48+00:00,مطلوب طحين رز سيرج عدس حمص معكرونة تطبيق
2025-08-01 15:55:22+00:00,مطلوب حليب نمرة 1 الشيخ رضوان
2025-08-01 15:52:30+00:00,مطلوب رصيد جوال تطبيق ب80٪ تطبيق
2025-08-01 15:47:23+00:00,مطلوب a24 او 34 للبيع
2025-08-01 15:43:12+00:00,مطلوب طحين رز سيرج عدس حمص معكرونة تطبيق
2025-08-01 15:34:06+00:00,موجود قفطان توتي وتوب قطعتين كحلي وزهر  من ورد العشي... وعباية كحلية مطلوب فيهظ 1000شيكل المعني يحكي معي عشان اوريها الصور
2025-08-01 15:32:31+00:00,مطلوب رصيد جوال تطبيق ب80٪ تطبيق
2025-08-01 15:30:03+00:00,مطلوب شاشة لابتوب *💻 Toshiba Satellite L300-1F8*
2025-08-01 15:29:03+00:00,مطلوب رصيد جوال تطبيق ب80٪ تطبيق
2025-08-01 15:26:12+00:00,مطلوب رصيد جوال تطبيق ب80٪ تطبيق
2025-08-01 15:25:47+00:00,مطلوب رصيد جوال تطبيق ب80٪ تطبيق
2025-08-01 15:20:58+00:00,مطلوب رصيد جوال تطبيق ب80٪ تطبيق
2025-08-01 15:19:09+00:00,مطلوب رصيد جوال تطبيق ب80٪ تطبيق
2025-08-01 15:12:41+00:00,مطلوب رصيد جوال تطبيق ب80٪ تطبيق
2025-08-01 15:09:38+00:00,مطلوب بقوليات ورز ع التطبيق
2025-08-01 15:05:15+00:00,"مطلوب عجوة او تمر مضغوط 
والدفع كاش
شمال غزة"
2025-08-01 15:04:25+00:00,"مطلوب سكر
الدفع كاش 
غرب غزه
تواصل خاص"
2025-08-01 14:58:20+00:00,مطلوب طحين عتطبيق
2025-08-01 14:47:52+00:00,مطلوب طحين تطبيق لو سمحتوا للضروره
2025-08-01 14:43:21+00:00,"مطلوب كيس طحين ع التطبيق 
الكيلو ب٥٠ شيكل ٢٥ كيلو لبيتي 
غزة النصر مين متوفر عنده دخيلكم يا جماعة"
2025-08-01 14:31:10+00:00,"مطلوب بور بانك يكون نظيف  الدفع كاش او تطبيق

مواصي بير19"
2025-08-01 14:08:17+00:00,"متوفر 300$ USDT مطلوب بدالهم كاش 

الوسطى"
2025-08-01 14:05:05+00:00,"مطلوب    مطلوب   مطلوب 
شوادر 4×5 او 4×6 
وخيم جميع الانواع 
والدفع كاش تواصل خاص
شمال غزة."
2025-08-01 13:52:10+00:00,"مطلوب 
برغل 
رز 
سيرج 
طحين
طحينة 
عدس بني 
حمص 
كاكاو"
2025-08-01 13:51:26+00:00,"مطلوب ١٢ ك غاز ...
..."
2025-08-01 13:41:33+00:00,"🔴🔴🔴مطلوب مكمل زي الي في الصورة بزبط 
للبيت مش للتجارة والله شاهد 
بسعر معقول 🔴🔴"
2025-08-01 13:26:22+00:00,"مطلوب لتر سيرج كاش 
السرايا"
2025-08-01 13:17:31+00:00,"مطلوب
شوال رز مصري مكسر
غزة الشيخ رضوان"
2025-08-01 13:06:52+00:00,"مطلوب تمر مضغوط 
غزة النفق 
الدفع تطبيق"
2025-08-01 12:58:01+00:00,مطلوب 1500 USDT بدل بنكي
2025-08-01 12:56:46+00:00,مطلوب 1500 USDT بدل بنكي
2025-08-01 12:49:25+00:00,"مطلوب سكررر ب ٢٠٠ كاششش مصاري نضيففه
تواصل خاص او 0592411298"
2025-08-01 12:48:46+00:00,"موجود بطارية 200 امبير تاريخها 2023
مستخدمة شهر واحد مضمونة مكفولة 
حمل على حمل 150وات 8ساعات واكتر 
للتواصل 0592356282
مطلوب 6000 شيكل كاش كاش كاش"
2025-08-01 12:47:35+00:00,مطلوب طحين من خان يونس  يكون بنكي  يلي عندو يتواصل معي 50 او 25
2025-08-01 12:35:12+00:00,مطلوب طحين من خان يونس  يكون بنكي  يلي عندو يتواصل معي
2025-08-01 12:34:53+00:00,"مطلوب شريحة سيلكوم يفضل تكون من دير البلح وتكون جديدة وارسالها قوي
 (نت تبعها سريع)  الي عندو يتواصل ع الرقم 0592685329 لعدم وجود النت"
2025-08-01 12:29:25+00:00,"مطلوب سكرر.. الكيلو يكون ب٢٠٠شيكل والدفع كاش ازرق ... تواصل خاص شرط
غرب غزه تكون"
2025-08-01 12:29:17+00:00,مطلوب ايباد ابل
2025-08-01 12:29:06+00:00,مطلوب طحين تتطبيق
2025-08-01 12:26:01+00:00,مطلوب الي في الصورة في دير البلح
2025-08-01 12:24:50+00:00,مطلوب كاش مقابل usdt مواصي خانيونس
2025-08-01 12:15:17+00:00,"🔴🔴🔴مطلوب مكمل زي الي في الصورة بزبط 
للبيت مش للتجارة والله شاهد 
بسعر معقول 🔴🔴"
2025-08-01 12:14:36+00:00,"مطلوب مطلوب مطلوب
 لابتوب i7 جيل 11 او 12
كرت RTX 3050 او 3060
رامات 16
يكون ممتاز ومافيه مشاكل
(تطبيق كامل وبسعر معقول) ...."
2025-08-01 12:13:48+00:00,مطلوب شاحن بيدعم شحن سريع تايب سي ؟
2025-08-01 12:05:13+00:00,"🔴🔴🔴مطلوب مكمل زي الي في الصورة بزبط 
للبيت مش للتجارة والله شاهد 
بسعر معقول 🔴🔴"
2025-08-01 11:55:27+00:00,مطلوب بوت رياضي
2025-08-01 11:47:28+00:00,مطلوب كيس طحين تطبيق بحدود ال 1000
2025-08-01 11:46:42+00:00,"🔴🔴🔴مطلوب مكمل زي الي في الصورة بزبط 
للبيت مش للتجارة والله شاهد 
بسعر معقول 🔴🔴"
2025-08-01 11:41:21+00:00,"🔴🔴🔴مطلوب مكمل زي الي في الصورة بزبط 
للبيت مش للتجارة والله شاهد 
بسعر معقول 🔴🔴"
2025-08-01 11:38:37+00:00,"🔴🔴🔴مطلوب مكمل زي الي في الصورة بزبط 
للبيت مش للتجارة والله شاهد 
بسعر معقول 🔴🔴"
2025-08-01 11:36:42+00:00,مطلوب كيس طحين الدفع عن طريق المحفظة يكون في خانيونس
2025-08-01 11:26:11+00:00,مطلوب زي الي بصورة يكون من الوسطى تطبيق الي عنده ييعت خاص
2025-08-01 11:25:42+00:00,"مطلوب مطلوب مطلوب
 لابتوب i7 جيل 11 او 12
كرت RTX 3050 او 3060
رامات 16
يكون ممتاز ومافيه مشاكل
(تطبيق كامل وبسعر معقول) ...."
2025-08-01 11:25:29+00:00,"🔴🔴🔴مطلوب مكمل زي الي في الصورة بزبط 
للبيت مش للتجارة والله شاهد 
بسعر معقول 🔴🔴"
2025-08-01 11:24:28+00:00,مطلوب زي الي بصورة يكون من الوسطى تطبيق الي عنده ييعت خاص
2025-08-01 11:21:59+00:00,مطلوب دلفري يبعت رقمو خاص
2025-08-01 11:21:11+00:00,مطلوب جوال نظيف بحدود 1500 دفع بنكي
2025-08-01 11:16:46+00:00,"مطلوب لابتوب  
رام 16
معالج i5 او i7
الجيل 10 او 11
بكرت يكون GTX 1650 او 1660 أو كرت RTX 3050"
2025-08-01 11:16:27+00:00,مطلوب فرد صوت تطبييق
2025-08-01 11:07:30+00:00,مطلوب بسكليت 27  نضيف
2025-08-01 10:59:06+00:00,"مطلوب سي/ولة مقابل تطبيق بنك فلسطين 
ويكون من دير البلح 
والتواصل خاص فقط"
2025-08-01 10:53:51+00:00,"مطلوب سي/ولة مقابل تطبيق بنك فلسطين 
ويكون من دير البلح 
والتواصل خاص فقط"
2025-08-01 10:48:09+00:00,مطلوب جوال
2025-08-01 10:47:03+00:00,"مطلوب كيس طحين على التطبيق لحد الف شيكل 
دير البلح دوار البركة"
2025-08-01 10:40:24+00:00,"مطلوب حب روماني وروسي شمال غزة 
مطلوب حب بيكا شمال غزة 
مطلوب حب ام 16 شمال غزة 
0599159169"
2025-08-01 10:30:48+00:00,مطلوب طحين و مواد تموينية عالتطبيق
2025-08-01 10:29:09+00:00,مطلوب سيوله يكون من النصيرات
2025-08-01 10:15:45+00:00,مطلوب طحين و مواد تموينية عالتطبيق
2025-08-01 10:12:27+00:00,مطلوب حد بعمل مفتول جاهز تطبيق ويكون مرتب
2025-08-01 10:10:49+00:00,"مطلوب الواح طاقةة 
بحالة الجديد او فيه كسر بشتريه

كاش او تطبيق
المتوفر عنده يتواصل ع الرسائل و جوال
0597054091"
2025-08-01 10:06:43+00:00,مطلوب مفتول جاهز تطبيق
2025-08-01 10:04:50+00:00,مطلوب تمر .. بكاش
2025-08-01 09:52:00+00:00,مطلوب سيولة النصيرات لو ع قد 200 شيكل
2025-08-01 09:39:13+00:00,مطلوب شاشة جهاز Samsung A12
2025-08-01 09:37:06+00:00,مطلوب طحين و مواد تموينية عالتطبيق
2025-08-01 09:27:41+00:00,مطلوب جوال ريدمي أو سامسونج الدفع تطبيق أو كاش أو نص تطبيق أو نص كاش إلي عندو جوال للبيع يبعت صور خاص  السعر
2025-08-01 09:23:43+00:00,مطلوب جهاز ايفون ١٢ محروقة شاشتو
2025-08-01 09:03:11+00:00,"مطلوب كيس طحين ٥٠كيلو
دفع كاش 
جنوب"
2025-08-01 08:56:51+00:00,مطلوب سيولة مقابل طحين بالنصيرات
2025-08-01 08:56:19+00:00,مطلوب كفر جوال S25 Ultra وليس بديل دير البلح
2025-08-01 08:55:34+00:00,مطلوب كفر جوال S25 Ultra وليس بديل دير البلح
2025-08-01 08:53:45+00:00,بالنصيرات مطلوب 1000ش سيولة، مقابل 8 كيلو طحين
